"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatotLevenshtein record1Value","[0] RestaurantNameComparatotLevenshtein record2Value","[0] RestaurantNameComparatotLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatotLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatotLevenshtein similarity","[0] RestaurantNameComparatotLevenshtein postproccesedSimilarity","[1] RestaurantAddressComparatorLevenshtein record1Value","[1] RestaurantAddressComparatorLevenshtein record2Value","[1] RestaurantAddressComparatorLevenshtein record1PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein record2PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein similarity","[1] RestaurantAddressComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato_4084","yelp_1263","0.23666666666666664",,"paco tacos","vien cafe","paco tacos","vien cafe","0.19999999999999996","0.19999999999999996","6212 w manchester avenue","6118 w pico boulevard","6212 w manchester avenue","6118 w pico boulevard","0.29166666666666663","0.29166666666666663"
"LinearCombinationMatchingRule","zomato_2709","yelp_1867","0.13550724637681166",,"falafel king","myung dong noodle house","falafel king","myung dong noodle house","0.08695652173913049","0.08695652173913049","1010 broxton avenue","698 irolo street ste 105","1010 broxton avenue","698 irolo street ste 105","0.20833333333333337","0.20833333333333337"
"LinearCombinationMatchingRule","zomato_2709","yelp_1866","0.1774193548387097",,"falafel king","holy crab","falafel king","holy crab","0.16666666666666663","0.16666666666666663","1010 broxton avenue","3250 wilshire boulevard ste 103","1010 broxton avenue","3250 wilshire boulevard ste 103","0.19354838709677424","0.19354838709677424"
"LinearCombinationMatchingRule","zomato_561","yelp_2626","0.2523809523809524",,"grand lux cafe","monti","grand lux cafe","monti","0.0714285714285714","0.0714285714285714","600 n michigan avenue","4757 n talman avenue","600 n michigan avenue","4757 n talman avenue","0.5238095238095238","0.5238095238095238"
"LinearCombinationMatchingRule","zomato_2083","yelp_7964","0.1794871794871795",,"project pie","blues burgers","project pie","blues burgers","0.07692307692307687","0.07692307692307687","6030 luther lane suite 110","1820 w mockingbird lane ste 44","6030 luther lane suite 110","1820 w mockingbird lane ste 44","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","zomato_6089","yelp_633","0.235",,"ceci cela patisserie","dover","ceci cela patisserie","dover","0.09999999999999998","0.09999999999999998","55 spring street","412 ct street","55 spring street","412 ct street","0.4375","0.4375"
"LinearCombinationMatchingRule","zomato_3945","yelp_1690","0.1837037037037037",,"coral tree cafe","wah golden hen","coral tree cafe","wah golden hen","0.1333333333333333","0.1333333333333333","11645 san vicente boulevard","709 n virgil avenue","11645 san vicente boulevard","709 n virgil avenue","0.2592592592592593","0.2592592592592593"
"LinearCombinationMatchingRule","zomato_3324","yelp_1086","0.17037037037037042",,"ondal 2","bento man","ondal 2","bento man","0.11111111111111116","0.11111111111111116","4566 w washington boulevard","1500 western avenue","4566 w washington boulevard","1500 western avenue","0.2592592592592593","0.2592592592592593"
"LinearCombinationMatchingRule","zomato_449","yelp_2509","0.4095238095238096",,"allende restaurant","bistro dre","allende restaurant","bistro dre","0.11111111111111116","0.11111111111111116","2408 n lincoln avenue","2965 n lincoln avenue","2408 n lincoln avenue","2965 n lincoln avenue","0.8571428571428572","0.8571428571428572"
"LinearCombinationMatchingRule","zomato_3333","yelp_1918","0.30400000000000005",,"stumptown coffee roasters","mes n cafe","stumptown coffee roasters","mes n cafe","0.24","0.24","806 south santa fe avenue","459 n western avenue","806 south santa fe avenue","459 n western avenue","0.4","0.4"
"LinearCombinationMatchingRule","zomato_3333","yelp_1919","0.176",,"stumptown coffee roasters","jalapeno grill restaurant","stumptown coffee roasters","jalapeno grill restaurant","0.16000000000000003","0.16000000000000003","806 south santa fe avenue","2207 n san fernando road","806 south santa fe avenue","2207 n san fernando road","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","zomato_7358","yelp_508","0.14718614718614714",,"cotta osteria wine bar","murasaki","cotta osteria wine bar","murasaki","0.18181818181818177","0.18181818181818177","513 columbus avenue","4644 vernon boulevard","513 columbus avenue","4644 vernon boulevard","0.09523809523809523","0.09523809523809523"
"LinearCombinationMatchingRule","zomato_540","yelp_2605","0.3905138339920949",,"mk restaurant","enoteca roma ristorante","mk restaurant","enoteca roma ristorante","0.34782608695652173","0.34782608695652173","868 n franklin street","2146 w division street","868 n franklin street","2146 w division street","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","zomato_6035","yelp_603","0.17655677655677654",,"pranzo eataly","palma","pranzo eataly","palma","0.23076923076923073","0.23076923076923073","eataly 200 5th avenue","28 cornelia street","eataly 200 5th avenue","28 cornelia street","0.09523809523809523","0.09523809523809523"
"LinearCombinationMatchingRule","zomato_3336","yelp_1073","0.14331550802139037",,"bao dim sum house","nonna empanadas","bao dim sum house","nonna empanadas","0.11764705882352944","0.11764705882352944","8256 beverly boulevard","8570 w third street","8256 beverly boulevard","8570 w third street","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","zomato_7358","yelp_509","0.2690909090909091",,"cotta osteria wine bar","buster","cotta osteria wine bar","buster","0.18181818181818177","0.18181818181818177","513 columbus avenue","892 amsterdam avenue","513 columbus avenue","892 amsterdam avenue","0.4","0.4"
"LinearCombinationMatchingRule","zomato_540","yelp_2606","0.2664335664335664",,"mk restaurant","publican quality meats","mk restaurant","publican quality meats","0.13636363636363635","0.13636363636363635","868 n franklin street","825 w fulton market street","868 n franklin street","825 w fulton market street","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","zomato_2047","yelp_7949","0.17142857142857143",,"mexico lindo","rodeo goat","mexico lindo","rodeo goat","0.16666666666666663","0.16666666666666663","7515 e grand avenue","1926 market center boulevard","7515 e grand avenue","1926 market center boulevard","0.1785714285714286","0.1785714285714286"
"LinearCombinationMatchingRule","zomato_2629","yelp_1789","0.29200000000000004",,"kiriko","el taurino","kiriko","el taurino","0.30000000000000004","0.30000000000000004","11301 w olympic boulevard","2306 w 11th street","11301 w olympic boulevard","2306 w 11th street","0.28","0.28"
"LinearCombinationMatchingRule","zomato_6840","yelp_567","0.11142857142857143",,"lobster place","ippudo westside","lobster place","ippudo westside","0.06666666666666665","0.06666666666666665","chelsea market 75 9th avenue","321 w 51st street","chelsea market 75 9th avenue","321 w 51st street","0.1785714285714286","0.1785714285714286"
"LinearCombinationMatchingRule","zomato_4041","yelp_1225","0.192",,"gingergrass","sushi h","gingergrass","sushi h","0.0","0.0","2396 glendale boulevard","480 san vicente boulevard","2396 glendale boulevard","480 san vicente boulevard","0.48","0.48"
"LinearCombinationMatchingRule","zomato_4041","yelp_1224","0.2134387351778656",,"gingergrass","noodles","gingergrass","noodles","0.18181818181818177","0.18181818181818177","2396 glendale boulevard","539 western avenue","2396 glendale boulevard","539 western avenue","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_2096","yelp_7999","0.14",,"raising cane","preston hollow grill","raising cane","preston hollow grill","0.15000000000000002","0.15000000000000002","7651 campbell road","4343 w northwest highway ste 300","7651 campbell road","4343 w northwest highway ste 300","0.125","0.125"
"LinearCombinationMatchingRule","zomato_676","yelp_2743","0.2043478260869565",,"handlebar","patino grill","handlebar","patino grill","0.16666666666666663","0.16666666666666663","2311 w north avenue","2943 w irving park road","2311 w north avenue","2943 w irving park road","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_6088","yelp_9","0.17058823529411765",,"daniela trattoria","kati roll company","daniela trattoria","kati roll company","0.11764705882352944","0.11764705882352944","728 8th avenue","49 w 39th street","728 8th avenue","49 w 39th street","0.25","0.25"
"LinearCombinationMatchingRule","zomato_148","yelp_2207","0.09454545454545456",,"les nomades","cafe urbano","les nomades","cafe urbano","0.09090909090909094","0.09090909090909094","222 e ontario street","4176 n elston avenue","222 e ontario street","4176 n elston avenue","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","zomato_3404","yelp_1140","0.21523809523809523",,"full house seafood","dino chicken burgers","full house seafood","dino chicken burgers","0.19999999999999996","0.19999999999999996","963 n hill street","2575 w pico boulevard","963 n hill street","2575 w pico boulevard","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","zomato_3829","yelp_1593","0.5047619047619047",,"casey irish bar grill","water grill","casey irish bar grill","water grill","0.4285714285714286","0.4285714285714286","613 grand avenue bsmt","544 grand avenue","613 grand avenue bsmt","544 grand avenue","0.6190476190476191","0.6190476190476191"
"LinearCombinationMatchingRule","zomato_3829","yelp_1592","0.23516483516483516",,"casey irish bar grill","l e oyster bar","casey irish bar grill","l e oyster bar","0.23809523809523814","0.23809523809523814","613 grand avenue bsmt","1637 silver lake boulevard","613 grand avenue bsmt","1637 silver lake boulevard","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","zomato_3440","yelp_1183","0.15392156862745102",,"california donuts","aoc","california donuts","aoc","0.11764705882352944","0.11764705882352944","5753 hollywood boulevard","8700 w third street","5753 hollywood boulevard","8700 w third street","0.20833333333333337","0.20833333333333337"
"LinearCombinationMatchingRule","zomato_6616","yelp_367","0.08285714285714282",,"freddie pepper","folly","freddie pepper","folly","0.0714285714285714","0.0714285714285714","303 amsterdam avenue","92 w houston street","303 amsterdam avenue","92 w houston street","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","zomato_7355","yelp_516","0.17252747252747253",,"les halles park avenue","wajima japanese restaurant","les halles park avenue","wajima japanese restaurant","0.1923076923076923","0.1923076923076923","411 park avenue south","134 e 61st street","411 park avenue south","134 e 61st street","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","zomato_7355","yelp_517","0.26147186147186147",,"les halles park avenue","oda house","les halles park avenue","oda house","0.18181818181818177","0.18181818181818177","411 park avenue south","76 avenue b","411 park avenue south","76 avenue b","0.38095238095238093","0.38095238095238093"
"LinearCombinationMatchingRule","zomato_4075","yelp_1239","0.15434782608695657",,"biergarten","sun nong dan","biergarten","sun nong dan","0.08333333333333337","0.08333333333333337","206 n western avenue","3470 w 6th street ste 7","206 n western avenue","3470 w 6th street ste 7","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_70","yelp_2431","0.30952380952380953",,"bombay wraps","palace grill","bombay wraps","palace grill","0.16666666666666663","0.16666666666666663","122 n wells street","1408 w madison street","122 n wells street","1408 w madison street","0.5238095238095238","0.5238095238095238"
"LinearCombinationMatchingRule","zomato_7390","yelp_552","0.32571428571428573",,"bonchon chicken","mariella","bonchon chicken","mariella","0.06666666666666665","0.06666666666666665","325 5th avenue","492 6th avenue","325 5th avenue","492 6th avenue","0.7142857142857143","0.7142857142857143"
"LinearCombinationMatchingRule","zomato_7390","yelp_553","0.3371428571428571",,"bonchon chicken","spiegel","bonchon chicken","spiegel","0.1333333333333333","0.1333333333333333","325 5th avenue","26 1st avenue","325 5th avenue","26 1st avenue","0.6428571428571428","0.6428571428571428"
"LinearCombinationMatchingRule","zomato_6821","yelp_548","0.2991379310344827",,"extra virgin","clinton street baking company","extra virgin","clinton street baking company","0.2068965517241379","0.2068965517241379","259 w 4th street","4 clinton street","259 w 4th street","4 clinton street","0.4375","0.4375"
"LinearCombinationMatchingRule","zomato_7295","yelp_440","0.1650793650793651",,"mel burger bar","blue ribbon brasserie","mel burger bar","blue ribbon brasserie","0.23809523809523814","0.23809523809523814","2850 broadway","97 sullivan street","2850 broadway","97 sullivan street","0.05555555555555558","0.05555555555555558"
"LinearCombinationMatchingRule","zomato_6821","yelp_549","0.3090909090909091",,"extra virgin","red hook lobster pound","extra virgin","red hook lobster pound","0.18181818181818177","0.18181818181818177","259 w 4th street","284 van brunt street","259 w 4th street","284 van brunt street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_6035","yelp_602","0.10329670329670329",,"pranzo eataly","public","pranzo eataly","public","0.07692307692307687","0.07692307692307687","eataly 200 5th avenue","210 elizabeth street","eataly 200 5th avenue","210 elizabeth street","0.1428571428571429","0.1428571428571429"
